time,x,y,theta,theta_degree,v,omega
47.234,1.0487158789645,0.5655736148834223,1.7956310444336692,102.88208040871723,0.06551366385295561,0.04031685923199
47.267,1.0482342034734384,0.5676725089388693,1.7969490341010734,102.95759565410135,0.06539975000015175,0.04020499059183649
47.3,1.0477361168878687,0.5698295619815785,1.7983357500679953,103.03704862638938,0.06528547544367215,0.04007472389675284
47.334,1.047250614583767,0.5719191539400234,1.7996763641386189,103.11386015459196,0.06516736234105874,0.040645440582906894
47.367,1.0467633409495831,0.5740036121719978,1.8010199968910248,103.19084464052037,0.06505236006948806,0.040529562435013385
47.4,1.0462602006898534,0.5761425331909066,1.8024688737987278,103.27385917236572,0.06493700166785298,0.04040478405979931
47.434,1.0457741744792315,0.578194571329016,1.8040981797208129,103.36721152523685,0.06481777669136243,0.0410250248426996
47.467,1.0452977297923303,0.5801890644622614,1.8063348950797373,103.49536587527533,0.06470169995231265,0.04098453588793662
47.5,1.04482407866668,0.582146367493352,1.8097265412564216,103.68969288680101,0.0645852717477575,0.040868608221676636
47.534,1.0443806436607723,0.5839468557076856,1.814093834312784,103.93992034682736,0.06446494946099884,0.04130341733344736
47.569,1.0439360373355464,0.5857171696954471,1.8187466435683572,104.20650668005112,0.06434070211372472,0.04115386402566972
47.6,1.0434713089744945,0.587531110274085,1.8235980409415875,104.48447127427806,0.06423032879809581,0.03919185413948163
47.634,1.0430090746794478,0.5893004957643468,1.8281286616540704,104.74405671967789,0.06410892405525737,0.03975404640798128
47.667,1.0425287678178428,0.5911079075998289,1.832096135154544,104.97137620658502,0.06399074135255026,0.03873009754440059
47.701,1.0420069358564255,0.5930440444276532,1.8352733231957903,105.15341567206788,0.06386861982214956,0.03791232389412073
47.734,1.0414682211354669,0.595023949098218,1.8370964042761866,105.25787052368473,0.06374974474764677,0.03712181128363201
47.767,1.0409147982850042,0.5970473612129263,1.838335967466477,105.32889226292815,0.06363053112408278,0.03694243214496815
47.8,1.0403430447446465,0.5991274966386264,1.8395884426047764,105.40065380229777,0.06351098059606439,0.03668994005606358
47.834,1.039786740180704,0.6011416344036091,1.8408024623674866,105.47021201094653,0.06338745670088113,0.037662464780466705
47.867,1.0392291200388117,0.60315100767503,1.84201221474957,105.53952571669582,0.06326722725900531,0.03744507030808032
47.9,1.0386533111180865,0.6052158971574351,1.8432954249954636,105.61304824801346,0.06314666596321901,0.037208246320962944
47.934,1.038092972449124,0.6072155653820104,1.8445339633109878,105.68401126625824,0.06302210598883352,0.03818280708390032
47.967,1.0375312040608637,0.6092108660763587,1.845763422803408,105.75445410625622,0.06290087613686245,0.03796747565524784
48.0,1.0369510430069162,0.6112615323783399,1.8470632477012012,105.82892858700579,0.06277931958409291,0.037733521926799
48.034,1.0363864686020159,0.61324742281792,1.8483170027803435,105.90076346158372,0.06265373961950298,0.038713144921431124
48.067,1.0358204893123162,0.6152288395349714,1.849562844578158,105.97214493853949,0.06253152507913444,0.03850320605519881
48.1,1.035235990010095,0.6172651814247276,1.850879434933835,106.04758000926742,0.06240898909630317,0.0382737986248577
48.134,1.0346672239809334,0.6192370802778021,1.8521494638206586,106.1203473043421,0.062282405559043026,0.03925910211520444
48.167,1.034097064168375,0.6212044538607904,1.8534115516873009,106.19265961247537,0.06215922237362685,0.03905451482967988
48.2,1.033508279545126,0.6232262560683214,1.854744672526242,106.26904181012763,0.062035723112085904,0.038830930693802355
48.234,1.0329353606395373,0.6251840214205042,1.8560313980094454,106.34276574970713,0.06190815275690181,0.03982220758501065
48.267,1.0323610663983889,0.6271371923228038,1.8573098528518348,106.4160158164741,0.06178401729998896,0.039623532542585195
48.3,1.0317680491487053,0.6291442726206521,1.8586591907737562,106.49332718453715,0.06165957124419875,0.039406072291124306
48.334,1.0311910524220484,0.6310876452051373,1.8599612736214841,106.56793103628833,0.06153103117212655,0.04040380497213206
48.367,1.0306127811992996,0.6330260896138248,1.8612510285466521,106.64182855010668,0.06140596015641432,0.04021346774787131
48.4,1.0300157120019695,0.635017863295003,1.8626107309287518,106.71973375799487,0.06128058413302359,0.040003222499550024
48.434,1.0294346915070713,0.6369467031982979,1.86392877927352,106.79525236534428,0.061151091800887125,0.04100503044459364
48.467,1.0288528444884777,0.6388692552173519,1.8652155405931887,106.86897835820199,0.06102510228757933,0.040834429029992445
48.5,1.0282527050197294,0.6408426173256532,1.8665437605871935,106.94507975812336,0.06089881347492669,0.040643846556451375
48.534,1.0276715406433226,0.6427448547971685,1.8677043508819697,107.01157668375788,0.060768386705276865,0.04172778540440088
48.568,1.0270979255161052,0.6446159862016223,1.868460269393942,107.0548876241497,0.06063764635336723,0.04221932812020786
48.6,1.0265230349070205,0.6464896514348488,1.8685558576017494,107.06036442502828,0.06051431205193476,0.04185576399430856
48.634,1.0259654949517958,0.6483060223523258,1.8686886248428067,107.06797142759847,0.06038296904345042,0.043478125786013753
48.667,1.0253991743852087,0.650148648940399,1.869254319254519,107.10038332988371,0.06025519516201735,0.04337168393595229
48.7,1.0247984488420998,0.6520960232792299,1.8706998109029183,107.1832039006584,0.060127133762789844,0.042950282697884895
48.734,1.0242132737058434,0.6539826299049777,1.8721193048165456,107.26453491095376,0.05999489310116169,0.04386868670748718
48.767,1.0236256892492488,0.6558676168196386,1.8735721196345771,107.34777506844102,0.05986625409702641,0.04370185301563174
48.8,1.0230196990826597,0.6578017551234878,1.8750645995118738,107.43328786641833,0.05973733365544713,0.04355094999366976
48.834,1.0224301497915385,0.6596737795690536,1.8765028198755591,107.51569182326728,0.059604214324767875,0.04451306492872224
48.867,1.021839154424833,0.6615410074234145,1.8779388304600715,107.59796916909595,0.0594747287557642,0.04436993762405304
48.9,1.0212288705426995,0.663459317160052,1.8794512444746025,107.68462410900501,0.059344967961083885,0.044207621641965886
48.934,1.0206351004113499,0.6653161439886173,1.8809158335204668,107.76853888005412,0.059210989355767914,0.0451763752098543
48.967,1.0200399322699072,0.6671680030079631,1.8823756878237388,107.85218237033561,0.05908067618197756,0.045039650828747446
49.0,1.019425410508474,0.6690702698285568,1.883914767164722,107.94036512090973,0.05895009412969001,0.04488376696510488
49.034,1.0188276685987174,0.6709110594701683,1.8854113470334724,108.02611283109337,0.05881527606694736,0.04586241349411763
49.067,1.018228562277224,0.6727467415702945,1.8869049766743722,108.11169150567257,0.05868415466299303,0.04573140332692668
49.1,1.0176097631924115,0.6746329545548543,1.8884718588497416,108.20146724131551,0.05855277086731382,0.045574901267318176
49.134,1.0170081730346388,0.6764571171214685,1.8900066851745452,108.28940631201233,0.058417133600204466,0.04656381805635878
49.167,1.0164057314766346,0.6782744642679813,1.8915581925379978,108.37830113582164,0.05828522376811446,0.04644426138569982
49.2,1.0157867679025527,0.6801313926340393,1.8933067028641575,108.47848339794564,0.0581530581750401,0.04634234716477107
49.234,1.015196230774791,0.6818917225941648,1.8954347176152422,108.60040966192437,0.05801662240613513,0.04749538800740831
49.267,1.014625602340269,0.6835778934504064,1.898372124762626,108.76871069418102,0.05788394438880617,0.04761514592841174
49.3,1.0140650100928927,0.6852147816881866,1.9025476805289692,109.007952416714,0.05775101738978018,0.04771672997219772
49.334,1.0135369719899097,0.6867333605121878,1.907360044492685,109.28368056131578,0.05761380428545807,0.04853245715477904
49.367,1.0130131604872084,0.688215654143676,1.9125264269707893,109.57969247266149,0.057480378780743684,0.04798333601542099
49.4,1.0124677173607886,0.6897334481159755,1.9179000352983473,109.88757755058691,0.057346711226957635,0.04711801835233848
49.434,1.0119237180142804,0.6912231294602094,1.9228194663568865,110.16944018784679,0.05720874243236442,0.0472758081743917
49.467,1.0113564370924706,0.6927548797770314,1.9271298491765363,110.41640693149841,0.05707459060781748,0.04604746297226674
49.501,1.0107381643671824,0.694404815838673,1.9306346537875172,110.61721744372561,0.056936127855632734,0.04507222937983502
49.534,1.0100975176652405,0.6961004695510264,1.9327987635151769,110.74121179752372,0.0568015014798797,0.0440514234782046
49.567,1.0094347123299194,0.6978464038551917,1.934266227033178,110.82529126369461,0.056666644988179,0.04373444764117384
49.6,1.0087510607334595,0.6996391593258814,1.935756149982193,110.91065756047284,0.056531560792958735,0.043476243415496635
49.634,1.0080866525196845,0.7013737813536285,1.9371958278183445,110.99314502434285,0.05639214754732913,0.04487870765038478
49.667,1.0074213642656198,0.7031032441785706,1.938628083392338,111.07520722391676,0.056256608542420386,0.04466026954385641
49.7,1.00673518879438,0.7048791288391801,1.9401530803833646,111.16258311527274,0.05612084925765358,0.044421702744929834
49.734,1.0060683230573826,0.7065973527675319,1.9416298229479378,111.24719423165011,0.055980748290000486,0.04582352394122408
49.769,1.0054005084772624,0.7083105354348036,1.9430975506374568,111.33128883373404,0.0558362881074434,0.046670459709710746
49.8,1.0047116633352453,0.7100697768695116,1.9446565864204362,111.42061500420863,0.05570813791659979,0.044199710227960425
49.834,1.004042279569758,0.7117715295673769,1.9461973514110908,111.50889433539466,0.05556737295110243,0.04678452215307611
49.867,1.0033716152410568,0.7134690868180057,1.9476566767305143,111.59250751713421,0.05543053747190008,0.046578670862081395
49.9,1.0026800438262713,0.7152117501212586,1.949245684599508,111.68355096164062,0.05529349709065631,0.04636883583693432
49.934,1.0020077648214125,0.7168981056058571,1.9507825257297375,111.77160547218489,0.05515209241611938,0.047767612367168054
49.967,1.001334608939355,0.7185791698993776,1.9523107212004323,111.8591646229267,0.0550146440659554,0.04758268844010015
50.0,1.0006403150644505,0.7203051231169334,1.953930772314527,111.95198671435979,0.05487699878019522,0.04737718454128428
50.034,0.999965543085408,0.7219748599373136,1.9554929340369287,112.0414919879703,0.05473497926966672,0.04878132521588932
50.067,0.9992900162856615,0.723638984290676,1.9570416516440052,112.13022697051339,0.054596942384396864,0.04861198570669168
50.1,0.9985929759037748,0.7253482266155133,1.9586945478055957,112.22493094454589,0.054458716723665986,0.048411400203981186
50.134,0.9979159727934163,0.7270007159978424,1.960274443846345,112.31545231975026,0.054316107854954256,0.049830584912681775
50.167,0.997238481189324,0.7286469074506898,1.9618311300354998,112.40464386841514,0.05417750736427976,0.04968003987984418
50.2,0.9965424980553653,0.7303304313286699,1.9633821334731938,112.49350981940528,0.054038726458840336,0.04958188192587515
50.234,0.9958723013166181,0.73194499393109,1.9646644413633867,112.56698064954966,0.05389555433596766,0.05117878148256662
50.267,0.9952202559219233,0.7335118429141105,1.9652786423144422,112.60217177181806,0.05375641578457081,0.05166269740568267
50.3,0.9945721156726026,0.7350687230341879,1.965193247937847,112.59727903444501,0.05361710538684953,0.05242877187007138
50.334,0.9939421081637254,0.7365823186882877,1.9652171262276295,112.59864715967153,0.05347339676248129,0.054042933718249885
50.367,0.9933059386136655,0.7381099527063852,1.9655300280185193,112.6165751116916,0.05333374633212059,0.05412111909570309
50.4,0.9926371359677253,0.739713095993915,1.9664497527804456,112.66927145886366,0.053193932839128814,0.05395126214398362
50.434,0.9919640180809949,0.7413202675294654,1.9682086391448517,112.77004822418724,0.05304971513801754,0.054778330703034665
50.467,0.9912903606738123,0.7429205175732833,1.969937580550952,112.8691092697822,0.05290957967062088,0.054690385310670366
50.5,0.9905932761572542,0.7445680195251729,1.9718203187668526,112.97698222348129,0.05276929014738599,0.05453265861975754
50.534,0.9899158611894303,0.7461609086536252,1.9736346415437451,113.08093526127169,0.0526245914908707,0.05583924829758916
50.567,0.9892376217202816,0.7477477969164801,1.975434938368586,113.18408467120588,0.05248399851266602,0.05576741768540722
50.6,0.9885379092050217,0.7493765760867159,1.977332561220528,113.29281045172972,0.05234326071671297,0.05566941792433323
50.634,0.9878576839223667,0.7509518727956623,1.9791722012856012,113.3982140632816,0.05219810994831435,0.05697476372931687
50.667,0.9871764631413272,0.7525215497238692,1.9810063821370454,113.50330488493306,0.05205708769503746,0.05691111864576542
50.7,0.9864736949594303,0.7541325453199662,1.982938680244996,113.61401741127973,0.051915930101960585,0.056825446601022955
50.734,0.9857904666083688,0.7556906509729581,1.9848142181979935,113.72147782030311,0.05177035681411329,0.058136300836877056
50.767,0.9851062228118693,0.7572431584346012,1.9866868089516203,113.82876936724114,0.051628934257332386,0.05808436174072417
50.8,0.9844003254679845,0.758836469692487,1.9886609850969215,113.94188132838231,0.051487386087497644,0.05800995153044952
50.834,0.9837140903091826,0.7603772994410362,1.9905760916073287,114.05160884874667,0.051341420649460984,0.059326958184387636
50.867,0.983026826376995,0.7619125234453366,1.9924894641191258,114.16123701830898,0.051199627524058614,0.05928646583794582
50.901,0.9823178177753766,0.7634879959275894,1.9945055019672302,114.276747478344,0.051053416735536164,0.05970311969749759
50.934,0.9816286006137454,0.7650113943992561,1.996462336294184,114.38886582648477,0.05091139235746395,0.060108359200447076
50.967,0.9809384283519957,0.76652895428563,1.9984328604312158,114.50176854296537,0.05076925919031557,0.06051913242638796
51.0,0.9802262939868225,0.7680864897174494,2.000477937020594,114.61894280031774,0.05062702064772133,0.060465792643862905
51.034,0.9795341687491332,0.7695921972205009,2.0024795459256404,114.7336265428127,0.050480365271293334,0.06180045815494443
51.067,0.9788411553689376,0.7710919281934803,2.004483844797147,114.84846440903286,0.05033792341118256,0.06178755990018057
51.101,0.9781264043201354,0.7726303869816107,2.006598847570386,114.96964514159794,0.05019106596899488,0.062228965111884596
51.134,0.9774310780014178,0.774118928585165,2.008638628762155,115.08651599501646,0.050048435246122146,0.06264227238833406
51.167,0.9767351333982368,0.7756008187468124,2.0107019084213547,115.20473321144378,0.04990571689493048,0.0630792315510508
51.2,0.9760178158187365,0.7771198986400875,2.0128631791209552,115.32856490091618,0.04976291451837294,0.0630656517633009
51.234,0.9753207493563608,0.7785879135699044,2.0149817990445995,115.44995288093332,0.04961570075496365,0.06440822984262418
51.267,0.9746241695419681,0.7800468090271246,2.0171421162070624,115.57372993675213,0.0494727390001724,0.0644383254253499
51.3,0.9739137735562736,0.7815257880914288,2.0196327337687814,115.7164318114198,0.04932970433895909,0.06456417537223363
51.335,0.9732436965805888,0.7829108914836643,2.022602855656406,115.88660726022012,0.049177925408826144,0.06663101770265195
51.367,0.9726045436229541,0.784220444876232,2.0264381575024415,116.10635386915668,0.049039091837061025,0.06625388063231226
51.4,0.9719826457586265,0.7854798532103007,2.0314810088155384,116.39528796610914,0.04889585920920281,0.06709054252340829
51.434,0.97140103564451,0.7866417209002111,2.0370346348813646,116.71348730067481,0.04874822595915792,0.06834903043512873
51.467,0.970829073535576,0.787767861302252,2.0429661265980736,117.05333674225905,0.0486048803726366,0.06807139179659784
51.5,0.9702390534664798,0.7889120588254109,2.0492162140625894,117.41144037556343,0.04846148506275685,0.06746292236216471
51.534,0.9696561248680227,0.7900258144741149,2.0551354793494094,117.75058929431651,0.04831369660907421,0.06798050799022749
51.569,0.9690532728752203,0.7911618938874552,2.0606566483222455,118.0669289744386,0.048161515285965156,0.06791190809446818
51.6,0.9684005125869914,0.7923767301128241,2.065696849725146,118.3557112427207,0.04802669083686537,0.0643887452016567
51.634,0.9677267637965812,0.7936174964322766,2.069705054309336,118.58536444881979,0.047878784922795604,0.0656646784421426
51.667,0.9670056729230748,0.7949350799216907,2.0725465574204907,118.74817058456225,0.047735199354329884,0.06406813449444129
51.7,0.9662293394182678,0.796345952568902,2.0747497960031698,118.87440685661015,0.04759158858772868,0.06299264926387255
51.734,0.9654756923634543,0.7977085720748738,2.076853177240201,118.99492172419905,0.047443604044031064,0.06483703759936665
51.767,0.9647218477956135,0.7990648319840379,2.0789307805870214,119.1139596274741,0.04729995502700768,0.06477042335650512
51.8,0.9639449799670553,0.8004554800919438,2.081132425044386,119.24010456286948,0.04715629361028653,0.06467832678754803
51.834,0.9631903028197244,0.8017995496587208,2.083268197589761,119.36247531571937,0.047008270396971134,0.06651835797456121
51.867,0.9624351776521617,0.8031377207955088,2.0853982752175892,119.48451977382916,0.04686459709258363,0.06646782453216747
51.9,0.961657013748851,0.8045096578601928,2.0876519625594065,119.61364654685735,0.04672092456246867,0.06639627398108361
51.934,0.9609013634723256,0.8058350246611343,2.0898347330213767,119.73871008197406,0.0465729038120648,0.068243320333089
51.967,0.9601447954124633,0.8071552898567699,2.092022732094704,119.86407319445425,0.04642924653394055,0.0682012403834415
52.0,0.9593655919088736,0.8085080196983966,2.0943245009317235,119.9959548342302,0.04628560359394095,0.0681654007189689
52.034,0.9586094119095162,0.8098138513114969,2.0965371096646686,120.12272797634175,0.046137627656296545,0.07002202889267754
52.067,0.9578553243884692,0.8111094865905432,2.0986744464805236,120.24518835528816,0.045994027914475745,0.07009195181516302
52.101,0.9570852378769594,0.8124261447199008,2.1007470268132766,120.36393846105673,0.04584610632123558,0.07093165657025208
52.134,0.9563589820680829,0.8136629012926377,2.1021742261589953,120.44571096009025,0.045702568967958254,0.07223224375558825
52.167,0.9556705825731938,0.8148330336975222,2.102620531155983,120.47128235279325,0.04555906951435007,0.0741403448963474
52.201,0.9549909466912493,0.8159883906006838,2.1024089914565174,120.4591620208144,0.04541126629910314,0.07595878413361533
52.234,0.9543317528698394,0.8171096514684082,2.1023185385631478,120.45397945177957,0.04526785859588151,0.07706923178441749
52.267,0.9536676433971427,0.8182388406695048,2.1024705869057456,120.46269118009239,0.04512450347117883,0.07797663094510233
52.3,0.9529740083813316,0.819417260949637,2.102994757591812,120.49272394814848,0.04498120586623735,0.0782921603123945
52.334,0.9522793815374709,0.8205950044077948,2.1041756234796636,120.56038257969334,0.04483363134306013,0.07969594138110404
52.367,0.9515499987717377,0.8218267989099769,2.1063406786119585,120.68443110118697,0.04469046592508083,0.07924026526203223
52.4,0.9507814143057163,0.8231170956136157,2.1090737706815132,120.84102574179313,0.044547373303410805,0.0789812031988798
52.434,0.9500345499267342,0.8243633770921366,2.111709071096296,120.99201733330925,0.0444000261145526,0.08060324156174692
52.467,0.9492874859797124,0.8256026412688221,2.1143181953962147,121.14150914391962,0.044257097167961064,0.08075846867445169
52.5,0.9485173249081255,0.8268725113315951,2.1170570493663985,121.29843391711381,0.04411425676302443,0.08088048873615888
52.535,0.947768950089726,0.828098966820742,2.1197218529809376,121.45111591745811,0.043962862028760374,0.08299694271014692
52.567,0.9470197865791545,0.8293193810656242,2.122390448282726,121.60401516547901,0.043824541796852766,0.08217313238642782
52.6,0.9462475182540618,0.8305697074575435,2.1252082999509487,121.76546617336209,0.04368200229711474,0.08281796680596411
52.634,0.945496918333516,0.8317774742317353,2.1279180942838414,121.9207259519853,0.043535258777096596,0.08445582022734886
52.667,0.944745627383919,0.8329790431206819,2.130648008181021,122.0771384967278,0.043392948871087196,0.08464313673318784
52.7,0.9439709753725025,0.8342102765668806,2.133515727675615,122.24144672059542,0.043250760472674336,0.08480210986718265
52.734,0.9432182889479274,0.8353991161923013,2.136306215193752,122.40132987816861,0.04310439637609496,0.08645235837542734
52.767,0.9424648215352767,0.8365818638139211,2.139101689155688,122.56149873792627,0.04296247207299706,0.08665690699605771
52.8,0.9416879188086531,0.8377937054753251,2.142036898707051,122.72967385720585,0.04282068653344429,0.08683598736969231
52.834,0.940933067163702,0.8389636740194941,2.144893396435204,122.89333912121772,0.042674755737744714,0.08849508874135206
52.867,0.9401774344133857,0.8401275306470828,2.1477557958157987,123.05734252500666,0.042533269871785157,0.0887204568677098
52.9,0.939398305620622,0.8413198882386889,2.1507601648413295,123.2294801902694,0.042391940564732444,0.08892019203319362
52.934,0.938641303218599,0.8424709120449363,2.1536846078471195,123.39703843192773,0.04224649863150023,0.09058813363473067
52.967,0.9378835251182502,0.843615796214615,2.1566157015276617,123.56497772918026,0.04210550569010651,0.09083472162006359
53.0,0.9371021904829604,0.8447885867974888,2.1596911557647647,123.74118827705189,0.04196468766077714,0.09105533549245884
53.034,0.9363430556197827,0.8459205883221881,2.1626854256608046,123.91274730481805,0.04181979189313031,0.09273226481506541
53.067,0.9355831512347496,0.847046422031755,2.165687070081604,124.08472886172886,0.041679348072821296,0.09300033100672214
53.1,0.9347996342517547,0.8481995604747702,2.1688355731193854,124.26512479757784,0.04153909809407879,0.09324215114767684
53.134,0.9340383875248232,0.8493124615541788,2.171901520253368,124.44079062856528,0.041394807594568345,0.09492819782293364
53.167,0.9332763812600651,0.8504191624888646,2.174975615693536,124.61692332310732,0.0412549708572679,0.0952180950257146
53.2,0.9324907147618462,0.8515525537191435,2.178199240296176,124.80162340757312,0.04111534748601293,0.0954814725630098
53.234,0.931727384965092,0.8526462673567878,2.1813387771707258,124.98150562011051,0.040971723214783505,0.09717668146838175
53.267,0.9309633127700078,0.8537337413751556,2.1844873064478723,125.16190305936439,0.04083255334429072,0.0974889331178211
53.3,0.9301755572696389,0.854847259072034,2.1877883625257093,125.35103964056046,0.040693616977917166,0.09777474310032144
53.334,0.9294102131869656,0.8559216486508241,2.191003751196013,125.53526784086306,0.04055072181082127,0.09947925269850613
53.367,0.92864415398995,0.8569897415089112,2.194229113308654,125.72006747731876,0.04041228046912635,0.09981375240908909
53.4,0.9278543767610056,0.8580832425783673,2.1976099574864225,125.91377557989628,0.04027409340170921,0.1001212030982876
53.434,0.9270870674706668,0.859138193431637,2.2009032168082334,126.10246543987816,0.040131992188021194,0.10183475976998853
53.467,0.9263190489583791,0.8601868247230933,2.2042070628733224,126.29176187556867,0.039994342971105795,0.10219143014782946
53.5,0.9255272511070585,0.8612602700459314,2.2076688305458654,126.4901065528602,0.039856969448944,0.1025204725879037
53.534,0.9247580347613138,0.8622956684585215,2.211041992451453,126.68337449366467,0.03971572906826573,0.10424430710009432
53.567,0.9239880921512221,0.8633247569765884,2.214425934786349,126.87726010756987,0.039578937560974074,0.10462286051509764
53.6,0.9231943055059618,0.8643780697985161,2.2179702831246044,127.0803363084761,0.03944244383705333,0.10497351806614538
53.634,0.9224232207321764,0.8653938314297096,2.221424683516409,127.27825887167485,0.039302133254944166,0.10670737727065999
53.667,0.921651463275332,0.8664032012256897,2.224891070690567,127.47686822691239,0.039166267084449806,0.10710932341472179
53.7,0.9208558762425841,0.8674361040454855,2.228521490024316,127.6848759325989,0.03903072147133115,0.10748322936490055
53.734,0.9200831667185817,0.8684318960783584,2.232061564696409,127.88770727047098,0.038891411793129646,0.10922887362800217
53.767,0.9193099057493234,0.8694211373186094,2.2356164320717946,128.09138616780933,0.03875654068045909,0.10965601526499158
53.8,0.9185128610782686,0.8704331911190866,2.239338852522889,128.3046651492302,0.03862201360103118,0.11005412262410971
53.834,0.9177380460608551,0.8714096166494665,2.2429591448538755,128.51209262039933,0.03848377812326556,0.1117953694766341
53.867,0.9169623055268151,0.8723799414582819,2.24658743830936,128.7199785222335,0.03834997393226937,0.11223662940993799
53.901,0.9161639456024167,0.8733709627619736,2.250404073254751,128.93865559654657,0.038212500287739606,0.11315593409561367
53.934,0.9153873375689335,0.8743275286990273,2.254108917406327,129.1509275301856,0.03807945222643852,0.11400173276918374
53.967,0.9146115542158738,0.8752758409868849,2.257862451189774,129.3659891742369,0.0379467890095242,0.11490859638911378
54.0,0.9138111394438213,0.876246680371245,2.2617481687562964,129.58862439117846,0.037814518943882776,0.11533660864360155
54.034,0.9130352924719908,0.877180362225263,2.2655739602171177,129.80782609518073,0.03767866075908086,0.11713473291458355
54.067,0.9122597159047829,0.8781064263385268,2.2694314802079263,130.0288457100414,0.037547214798942186,0.11763366982153026
54.1,0.9114666278052097,0.8790457356393754,2.2735755046393518,130.26628082016117,0.037416187659242345,0.11819269315910022
54.134,0.9107163454896274,0.8799266547731291,2.2779394399102584,130.5163158932524,0.037281637174694744,0.1202467681902134
54.167,0.9099981162392548,0.8807619656278372,2.2828373841674536,130.79694742748003,0.037151487021184836,0.12120762884168544
54.2,0.9093048056192883,0.8815594352820859,2.288655286494801,131.1302886764564,0.037021782112574536,0.12229616753703706
54.234,0.9086965038334355,0.882250516123682,2.295048867701284,131.496613895562,0.03688862182992527,0.1248272514490563
54.267,0.9081678983877444,0.8828403830589933,2.3016934044189234,131.87731780630247,0.03675984833113144,0.1262440201548349
54.3,0.9076968445645545,0.8833589915914862,2.3077335481745935,132.22339255115466,0.036631547265801284,0.12800637502902917
54.334,0.9072847804522317,0.883808350006153,2.3130390328277883,132.52737443005415,0.036499862072032596,0.13038721766421313
54.367,0.9068952533076191,0.8842290577964105,2.318073621786158,132.8158351289519,0.036372548398516794,0.13147929294692107
54.4,0.9064979705831222,0.8846539423958325,2.3232281042971867,133.11116522240783,0.036245735117440905,0.13216523488915524
54.434,0.9060973630396747,0.8850780720403263,2.3284461886959997,133.41013943560287,0.036115612304525126,0.13321767211747668
54.467,0.9056633162947169,0.8855327037513736,2.334123469166646,133.73542364568294,0.03598984396559653,0.13306777747209936
54.5,0.9051617026842605,0.8860518142801587,2.3407157587432623,134.11313401575114,0.03586460475191121,0.132305988129386
54.534,0.9046028235158187,0.8866222933709405,2.3480779528913294,134.53495666839132,0.03573613402742164,0.13201078141635714
54.567,0.9039865424183118,0.8872422277984086,2.3555124548537596,134.96092225362028,0.03561199887821176,0.13081567401933283
54.601,0.9033024799101476,0.8879207837906943,2.362398202470006,135.35544653082346,0.03548468644307635,0.13023412478159285
54.635,0.9025807515248948,0.8886280449008876,2.3681430218446278,135.68460043505428,0.03535797784591527,0.13006651962151308
54.667,0.901791559394688,0.8893937634359756,2.3728195210258654,135.95254410103558,0.03523928408632535,0.12813727773832365
54.7,0.9009513790889835,0.8902020381112284,2.3772134815252586,136.20429949299802,0.035117461233256014,0.12850389001377427
54.734,0.900135021600651,0.8909805873378979,2.3814201737925003,136.4453252056213,0.034992573460110095,0.13072820915468306
54.767,0.8993214774477761,0.8917498672560252,2.3856689866593896,136.68876425083494,0.03487197760981427,0.13128100515865926
54.8,0.8984833888574806,0.8925354898821063,2.390124312505019,136.94403561814502,0.03475200170766254,0.13173439700819384
54.834,0.8976689787130749,0.8932922311720786,2.3944595086537315,137.19242406082762,0.03462904958104589,0.1339591678833609
54.867,0.8968540306824888,0.8940428996773242,2.398805663739481,137.4414404043504,0.03451036446502319,0.1344584840600107
54.9,0.8960145785011371,0.8948092366082667,2.403359922818373,137.70238022838004,0.03439233108589132,0.13493093971245992
54.934,0.8951995664405489,0.8955465619660115,2.4077968691578784,137.95659852755972,0.03427141385230992,0.13716187677020544
54.967,0.8943842806864095,0.8962775623172119,2.4122496361662003,138.21172328429165,0.03415473654732929,0.13768857644796878
55.0,0.8935443718139735,0.8970237409706617,2.416912346374077,138.47887690029557,0.03403874349942967,0.13817922902886648
55.034,0.8927289867195546,0.8977414330996429,2.421456484645257,138.73923684475804,0.03391996268836274,0.14040003325401856
55.067,0.8919133770748828,0.8984527516400137,2.426017449287619,139.00056086927378,0.03380539246474389,0.14094775736213466
55.1,0.8910731991198793,0.8991786011393643,2.4307920924049764,139.27412776857955,0.033691539725868094,0.1414587645974143
55.134,0.8902575195522966,0.8998765901818374,2.4354455333119955,139.5407502927653,0.03357499907485934,0.14366525848239262
55.168,0.8894415468242747,0.9005682618850425,2.4401155345672843,139.8083216550141,0.033459244088331695,0.14480943640573218
55.2,0.8886009274074478,0.9012739340775918,2.4450011796288904,140.0882484972431,0.033351026949372226,0.14419388023111654
55.234,0.8877849776933885,0.901952189854288,2.449781584447204,140.36214551769646,0.03323683230892729,0.14694890376426956
55.267,0.8869684340319857,0.9026243801779058,2.454541915754894,140.6348924107111,0.03312678241762653,0.1475247582530145
55.3,0.8861273028812837,0.9033099344674467,2.459538441062967,140.92117222309398,0.033017518460004634,0.1480703623397459
55.334,0.8853107164090169,0.903968797049447,2.4644087521815896,141.2002204951067,0.03290577767648349,0.15024462388923748
55.367,0.884493820592346,0.9046213487887861,2.4692964965808555,141.48026762052334,0.03279814494535154,0.15084046377767685
55.4,0.8836522749992147,0.9052867107331212,2.4744057615361754,141.77300693887727,0.032691333286572685,0.15139698635370435
55.434,0.8828352163796777,0.9059260329028503,2.4793851932977837,142.0583073631908,0.032582156061278164,0.15355017729856682
